EntryNo,Date,Territory_key,Account_key,Details,Debit,Credit
1844.1,"Wednesday, 14 October 2020",7,135,Payment of interim dividends,21060,0
10.1,"Monday, 1 January 2018",1,100,Purchase of intangibles assets,30000,0
11.1,"Monday, 1 January 2018",1,90,Purchase of equipment,600000,0
26.1,"Saturday, 20 January 2018",1,75,Purchase of shares,80000,0
479.1,"Sunday, 30 September 2018",1,201,Announcement of interim dividends,30000,0
655.1,"Monday, 31 December 2018",1,201,Announcement of final dividends,50000,0
665.1,"Tuesday, 1 January 2019",1,100,Purchase of intangibles assets,30000,0
667.1,"Tuesday, 1 January 2019",1,90,Purchase of equipment,840000,0
685.1,"Sunday, 20 January 2019",1,75,Purchase of shares,120000,0
963.1,"Sunday, 30 June 2019",1,122,Tax payment for the previous year,41272,0
1138.1,"Monday, 30 September 2019",1,201,Announcement of interim dividends,39000,0
1314.1,"Tuesday, 31 December 2019",1,201,Announcement of final dividends,65000,0
1323.1,"Wednesday, 1 January 2020",1,100,Purchase of intangibles assets,33000,0
1328.1,"Wednesday, 1 January 2020",1,90,Purchase of equipment,1092000,0
1353.1,"Monday, 20 January 2020",1,75,Purchase of shares,192000,0
1634.2,"Tuesday, 30 June 2020",1,122,Tax payment for the previous year,61908,0
1806.1,"Tuesday, 29 September 2020",1,201,Announcement of interim dividends,46800,0
1982.1,"Wednesday, 30 December 2020",1,201,Announcement of final dividends,78000,0
10.1,"Monday, 1 January 2018",2,100,Purchase of intangibles assets,10000,0
11.1,"Monday, 1 January 2018",2,90,Purchase of equipment,200000,0
26.1,"Saturday, 20 January 2018",2,75,Purchase of shares,26667,0
479.1,"Sunday, 30 September 2018",2,201,Announcement of interim dividends,10000,0
655.1,"Monday, 31 December 2018",2,201,Announcement of final dividends,16667,0
665.1,"Tuesday, 1 January 2019",2,100,Purchase of intangibles assets,7500,0
667.1,"Tuesday, 1 January 2019",2,90,Purchase of equipment,210000,0
693.1,"Sunday, 20 January 2019",2,75,Purchase of shares,30000,0
971.1,"Sunday, 30 June 2019",2,122,Tax payment for the previous year,13757,0
1146.1,"Monday, 30 September 2019",2,201,Announcement of interim dividends,9750,0
1322.1,"Tuesday, 31 December 2019",2,201,Announcement of final dividends,16250,0
1331.1,"Wednesday, 1 January 2020",2,100,Purchase of intangibles assets,6600,0
1336.1,"Wednesday, 1 January 2020",2,90,Purchase of equipment,218400,0
1361.1,"Monday, 20 January 2020",2,75,Purchase of shares,38400,0
1642.1,"Tuesday, 30 June 2020",2,122,Tax payment for the previous year,15477,0
1814.1,"Tuesday, 29 September 2020",2,201,Announcement of interim dividends,9360,0
1990.1,"Wednesday, 30 December 2020",2,201,Announcement of final dividends,15600,0
10.1,"Monday, 1 January 2018",3,100,Purchase of intangibles assets,10000,0
11.1,"Monday, 1 January 2018",3,90,Purchase of equipment,240000,0
26.1,"Saturday, 20 January 2018",3,75,Purchase of shares,32000,0
479.1,"Sunday, 30 September 2018",3,201,Announcement of interim dividends,13000,0
655.1,"Monday, 31 December 2018",3,201,Announcement of final dividends,20000,0
675.2,"Tuesday, 1 January 2019",3,100,Purchase of intangibles assets,7500,0
677.2,"Tuesday, 1 January 2019",3,90,Purchase of equipment,294000,0
692.2,"Sunday, 20 January 2019",3,75,Purchase of shares,45000,0
970.2,"Sunday, 30 June 2019",3,122,Tax payment for the previous year,20636,0
1144.2,"Monday, 30 September 2019",3,201,Announcement of interim dividends,12675,0
1320.1,"Tuesday, 31 December 2019",3,201,Announcement of final dividends,21125,0
1340.1,"Wednesday, 1 January 2020",3,100,Purchase of intangibles assets,7260,0
1345.1,"Wednesday, 1 January 2020",3,90,Purchase of equipment,283920,0
1359.1,"Monday, 20 January 2020",3,75,Purchase of shares,61440,0
1640.2,"Tuesday, 30 June 2020",3,122,Tax payment for the previous year,23216,0
1812.1,"Tuesday, 29 September 2020",3,201,Announcement of interim dividends,11232,0
1987.2,"Wednesday, 30 December 2020",3,201,Announcement of final dividends,18720,0
10.1,"Monday, 1 January 2018",4,100,Purchase of intangibles assets,13500,0
11.1,"Monday, 1 January 2018",4,90,Purchase of equipment,270000,0
26.1,"Saturday, 20 January 2018",4,75,Purchase of shares,36000,0
479.1,"Sunday, 30 September 2018",4,201,Announcement of interim dividends,13500,0
655.1,"Monday, 31 December 2018",4,201,Announcement of final dividends,22500,0
676.1,"Tuesday, 1 January 2019",4,100,Purchase of intangibles assets,13500,0
678.1,"Tuesday, 1 January 2019",4,90,Purchase of equipment,357000,0
693.1,"Sunday, 20 January 2019",4,75,Purchase of shares,54000,0
971.2,"Sunday, 30 June 2019",4,122,Tax payment for the previous year,18572,0
1146.1,"Monday, 30 September 2019",4,201,Announcement of interim dividends,15600,0
1322.1,"Tuesday, 31 December 2019",4,201,Announcement of final dividends,29250,0
1342.1,"Wednesday, 1 January 2020",4,100,Purchase of intangibles assets,14850,0
1347.1,"Wednesday, 1 January 2020",4,90,Purchase of equipment,491400,0
1361.1,"Monday, 20 January 2020",4,75,Purchase of shares,103680,0
1642.2,"Tuesday, 30 June 2020",4,122,Tax payment for the previous year,27859,0
1814.1,"Tuesday, 29 September 2020",4,201,Announcement of interim dividends,19656,0
1990.1,"Wednesday, 30 December 2020",4,201,Announcement of final dividends,39780,0
10.1,"Monday, 1 January 2018",5,100,Purchase of intangibles assets,10500,0
11.1,"Monday, 1 January 2018",5,90,Purchase of equipment,210000,0
26.1,"Saturday, 20 January 2018",5,75,Purchase of shares,28000,0
478.1,"Sunday, 30 September 2018",5,201,Announcement of interim dividends,10500,0
655.1,"Monday, 31 December 2018",5,201,Announcement of final dividends,17500,0
664.1,"Tuesday, 1 January 2019",5,100,Purchase of intangibles assets,11250,0
667.1,"Tuesday, 1 January 2019",5,90,Purchase of equipment,294000,0
693.1,"Sunday, 20 January 2019",5,75,Purchase of shares,45000,0
971.2,"Sunday, 30 June 2019",5,122,Tax payment for the previous year,14445,0
1146.1,"Monday, 30 September 2019",5,201,Announcement of interim dividends,12675,0
1322.1,"Tuesday, 31 December 2019",5,201,Announcement of final dividends,24375,0
1331.1,"Wednesday, 1 January 2020",5,100,Purchase of intangibles assets,12870,0
1336.1,"Wednesday, 1 January 2020",5,90,Purchase of equipment,425880,0
1361.1,"Monday, 20 January 2020",5,75,Purchase of shares,92160,0
1642.2,"Tuesday, 30 June 2020",5,122,Tax payment for the previous year,23216,0
1814.1,"Tuesday, 29 September 2020",5,201,Announcement of interim dividends,16848,0
1990.1,"Wednesday, 30 December 2020",5,201,Announcement of final dividends,35100,0
9.1,"Monday, 1 January 2018",6,100,Purchase of intangibles assets,10500,0
11.1,"Monday, 1 January 2018",6,90,Purchase of equipment,210000,0
26.1,"Saturday, 20 January 2018",6,75,Purchase of shares,28000,0
479.1,"Sunday, 30 September 2018",6,201,Announcement of interim dividends,10500,0
655.1,"Monday, 31 December 2018",6,201,Announcement of final dividends,17500,0
664.1,"Tuesday, 1 January 2019",6,100,Purchase of intangibles assets,11250,0
667.1,"Tuesday, 1 January 2019",6,90,Purchase of equipment,294000,0
693.1,"Sunday, 20 January 2019",6,75,Purchase of shares,45000,0
971.2,"Sunday, 30 June 2019",6,122,Tax payment for the previous year,14445,0
1147.1,"Monday, 30 September 2019",6,201,Announcement of interim dividends,12675,0
1323.1,"Tuesday, 31 December 2019",6,201,Announcement of final dividends,24375,0
1331.1,"Wednesday, 1 January 2020",6,100,Purchase of intangibles assets,12870,0
1336.1,"Wednesday, 1 January 2020",6,90,Purchase of equipment,425880,0
1361.1,"Monday, 20 January 2020",6,75,Purchase of shares,92160,0
1642.2,"Tuesday, 30 June 2020",6,122,Tax payment for the previous year,23216,0
1814.1,"Tuesday, 29 September 2020",6,201,Announcement of interim dividends,16848,0
1990.1,"Wednesday, 30 December 2020",6,201,Announcement of final dividends,35100,0
10.1,"Monday, 1 January 2018",7,100,Purchase of intangibles assets,10500,0
11.1,"Monday, 1 January 2018",7,90,Purchase of equipment,210000,0
26.1,"Saturday, 20 January 2018",7,75,Purchase of shares,28000,0
479.1,"Sunday, 30 September 2018",7,201,Announcement of interim dividends,10500,0
655.1,"Monday, 31 December 2018",7,201,Announcement of final dividends,17500,0
676.1,"Tuesday, 1 January 2019",7,100,Purchase of intangibles assets,11250,0
678.1,"Tuesday, 1 January 2019",7,90,Purchase of equipment,294000,0
693.1,"Sunday, 20 January 2019",7,75,Purchase of shares,45000,0
971.2,"Sunday, 30 June 2019",7,122,Tax payment for the previous year,14445,0
1146.1,"Monday, 30 September 2019",7,201,Announcement of interim dividends,12675,0
1322.1,"Tuesday, 31 December 2019",7,201,Announcement of final dividends,24375,0
1342.1,"Wednesday, 1 January 2020",7,100,Purchase of intangibles assets,12870,0
1347.1,"Wednesday, 1 January 2020",7,90,Purchase of equipment,425880,0
1361.1,"Monday, 20 January 2020",7,75,Purchase of shares,92160,0
1642.2,"Tuesday, 30 June 2020",7,122,Tax payment for the previous year,23216,0
1814.1,"Tuesday, 29 September 2020",7,201,Announcement of interim dividends,16848,0
1990.1,"Wednesday, 30 December 2020",7,201,Announcement of final dividends,35100,0
92.2,"Wednesday, 28 February 2018",1,122,Tax liability for the month,2227,0
141.2,"Saturday, 31 March 2018",1,122,Tax liability for the month,1537,0
751.2,"Thursday, 28 February 2019",1,122,Tax liability for the month,3341,0
801.2,"Sunday, 31 March 2019",1,122,Tax liability for the month,2306,0
1419.2,"Friday, 28 February 2020",1,122,Tax liability for the month,4677,0
1469.2,"Monday, 30 March 2020",1,122,Tax liability for the month,3228,0
92.2,"Wednesday, 28 February 2018",2,122,Tax liability for the month,742,0
141.2,"Saturday, 31 March 2018",2,122,Tax liability for the month,512,0
759.2,"Thursday, 28 February 2019",2,122,Tax liability for the month,835,0
809.2,"Sunday, 31 March 2019",2,122,Tax liability for the month,576,0
1427.2,"Friday, 28 February 2020",2,122,Tax liability for the month,935,0
1477.2,"Monday, 30 March 2020",2,122,Tax liability for the month,646,0
92.2,"Wednesday, 28 February 2018",3,122,Tax liability for the month,1114,0
141.2,"Saturday, 31 March 2018",3,122,Tax liability for the month,769,0
759.1,"Thursday, 28 February 2019",3,122,Tax liability for the month,1253,0
809.1,"Sunday, 31 March 2019",3,122,Tax liability for the month,865,0
1425.2,"Friday, 28 February 2020",3,122,Tax liability for the month,1309,0
1475.2,"Monday, 30 March 2020",3,122,Tax liability for the month,904,0
92.2,"Wednesday, 28 February 2018",4,122,Tax liability for the month,1002,0
141.2,"Saturday, 31 March 2018",4,122,Tax liability for the month,692,0
759.2,"Thursday, 28 February 2019",4,122,Tax liability for the month,1503,0
809.2,"Sunday, 31 March 2019",4,122,Tax liability for the month,1037,0
1427.2,"Friday, 28 February 2020",4,122,Tax liability for the month,2245,0
1477.2,"Monday, 30 March 2020",4,122,Tax liability for the month,1549,0
93.2,"Wednesday, 28 February 2018",5,122,Tax liability for the month,779,0
141.2,"Saturday, 31 March 2018",5,122,Tax liability for the month,538,0
760.2,"Thursday, 28 February 2019",5,122,Tax liability for the month,1253,0
808.2,"Sunday, 31 March 2019",5,122,Tax liability for the month,865,0
1427.2,"Friday, 28 February 2020",5,122,Tax liability for the month,1964,0
1476.2,"Monday, 30 March 2020",5,122,Tax liability for the month,1356,0
92.2,"Wednesday, 28 February 2018",6,122,Tax liability for the month,779,0
141.2,"Saturday, 31 March 2018",6,122,Tax liability for the month,538,0
759.2,"Thursday, 28 February 2019",6,122,Tax liability for the month,1253,0
808.2,"Sunday, 31 March 2019",6,122,Tax liability for the month,865,0
1427.2,"Friday, 28 February 2020",6,122,Tax liability for the month,1964,0
1476.2,"Monday, 30 March 2020",6,122,Tax liability for the month,1356,0
92.2,"Wednesday, 28 February 2018",7,122,Tax liability for the month,779,0
141.2,"Saturday, 31 March 2018",7,122,Tax liability for the month,538,0
759.2,"Thursday, 28 February 2019",7,122,Tax liability for the month,1253,0
809.2,"Sunday, 31 March 2019",7,122,Tax liability for the month,865,0
1427.2,"Friday, 28 February 2020",7,122,Tax liability for the month,1964,0
1477.2,"Monday, 30 March 2020",7,122,Tax liability for the month,1356,0
93.1,"Wednesday, 28 February 2018",1,200,Transfer of Net Profit to Retained Earnings,4784,0
142.1,"Saturday, 31 March 2018",1,200,Transfer of Net Profit to Retained Earnings,2196,0
752.1,"Thursday, 28 February 2019",1,200,Transfer of Net Profit to Retained Earnings,4064,0
1422.1,"Saturday, 29 February 2020",1,200,Transfer of Net Profit to Retained Earnings,20032,0
1466.1,"Tuesday, 31 March 2020",1,200,Transfer of Net Profit to Retained Earnings,578,0
93.1,"Wednesday, 28 February 2018",2,200,Transfer of Net Profit to Retained Earnings,1593,0
142.1,"Saturday, 31 March 2018",2,200,Transfer of Net Profit to Retained Earnings,729,0
760.1,"Thursday, 28 February 2019",2,200,Transfer of Net Profit to Retained Earnings,1016,0
1430.1,"Saturday, 29 February 2020",2,200,Transfer of Net Profit to Retained Earnings,4007,0
1474.1,"Tuesday, 31 March 2020",2,200,Transfer of Net Profit to Retained Earnings,113,0
93.1,"Wednesday, 28 February 2018",3,200,Transfer of Net Profit to Retained Earnings,2209,0
142.1,"Saturday, 31 March 2018",3,200,Transfer of Net Profit to Retained Earnings,1291,0
759.2,"Thursday, 28 February 2019",3,200,Transfer of Net Profit to Retained Earnings,298,0
1382.1,"Friday, 31 January 2020",3,200,Transfer of Net Profit to Retained Earnings,5878,0
1428.1,"Saturday, 29 February 2020",3,200,Transfer of Net Profit to Retained Earnings,10374,0
1472.1,"Tuesday, 31 March 2020",3,200,Transfer of Net Profit to Retained Earnings,7855,0
1532.1,"Thursday, 30 April 2020",3,200,Transfer of Net Profit to Retained Earnings,7686,0
1583.1,"Sunday, 31 May 2020",3,200,Transfer of Net Profit to Retained Earnings,6988,0
1633.1,"Tuesday, 30 June 2020",3,200,Transfer of Net Profit to Retained Earnings,7229,0
1697.1,"Friday, 31 July 2020",3,200,Transfer of Net Profit to Retained Earnings,4042,0
1756.1,"Monday, 31 August 2020",3,200,Transfer of Net Profit to Retained Earnings,2334,0
1813.1,"Wednesday, 30 September 2020",3,200,Transfer of Net Profit to Retained Earnings,1726,0
1873.1,"Saturday, 31 October 2020",3,200,Transfer of Net Profit to Retained Earnings,1855,0
49.1,"Wednesday, 31 January 2018",4,200,Transfer of Net Profit to Retained Earnings,1137,0
93.1,"Wednesday, 28 February 2018",4,200,Transfer of Net Profit to Retained Earnings,5404,0
142.1,"Saturday, 31 March 2018",4,200,Transfer of Net Profit to Retained Earnings,5345,0
200.1,"Monday, 30 April 2018",4,200,Transfer of Net Profit to Retained Earnings,105,0
250.1,"Thursday, 31 May 2018",4,200,Transfer of Net Profit to Retained Earnings,2677,0
301.1,"Saturday, 30 June 2018",4,200,Transfer of Net Profit to Retained Earnings,1841,0
760.1,"Thursday, 28 February 2019",4,200,Transfer of Net Profit to Retained Earnings,4556,0
805.1,"Sunday, 31 March 2019",4,200,Transfer of Net Profit to Retained Earnings,3323,0
1430.1,"Saturday, 29 February 2020",4,200,Transfer of Net Profit to Retained Earnings,11465,0
1474.1,"Tuesday, 31 March 2020",4,200,Transfer of Net Profit to Retained Earnings,2768,0
92.1,"Wednesday, 28 February 2018",5,200,Transfer of Net Profit to Retained Earnings,386,0
1431.1,"Saturday, 29 February 2020",5,200,Transfer of Net Profit to Retained Earnings,3186,0
48.1,"Wednesday, 31 January 2018",6,200,Transfer of Net Profit to Retained Earnings,1722,0
95.1,"Wednesday, 28 February 2018",6,200,Transfer of Net Profit to Retained Earnings,4931,0
144.1,"Saturday, 31 March 2018",6,200,Transfer of Net Profit to Retained Earnings,5128,0
199.1,"Monday, 30 April 2018",6,200,Transfer of Net Profit to Retained Earnings,946,0
251.1,"Thursday, 31 May 2018",6,200,Transfer of Net Profit to Retained Earnings,3169,0
301.1,"Saturday, 30 June 2018",6,200,Transfer of Net Profit to Retained Earnings,2379,0
717.1,"Thursday, 31 January 2019",6,200,Transfer of Net Profit to Retained Earnings,8707,0
762.1,"Thursday, 28 February 2019",6,200,Transfer of Net Profit to Retained Earnings,12820,0
811.1,"Sunday, 31 March 2019",6,200,Transfer of Net Profit to Retained Earnings,14750,0
868.1,"Tuesday, 30 April 2019",6,200,Transfer of Net Profit to Retained Earnings,8051,0
919.1,"Friday, 31 May 2019",6,200,Transfer of Net Profit to Retained Earnings,12897,0
969.1,"Sunday, 30 June 2019",6,200,Transfer of Net Profit to Retained Earnings,10632,0
1029.1,"Wednesday, 31 July 2019",6,200,Transfer of Net Profit to Retained Earnings,3339,0
1088.1,"Saturday, 31 August 2019",6,200,Transfer of Net Profit to Retained Earnings,3863,0
1146.1,"Monday, 30 September 2019",6,200,Transfer of Net Profit to Retained Earnings,5248,0
1204.1,"Thursday, 31 October 2019",6,200,Transfer of Net Profit to Retained Earnings,1004,0
1385.1,"Friday, 31 January 2020",6,200,Transfer of Net Profit to Retained Earnings,19358,0
1431.1,"Saturday, 29 February 2020",6,200,Transfer of Net Profit to Retained Earnings,27837,0
1482.1,"Tuesday, 31 March 2020",6,200,Transfer of Net Profit to Retained Earnings,24345,0
1538.1,"Thursday, 30 April 2020",6,200,Transfer of Net Profit to Retained Earnings,23404,0
1588.1,"Sunday, 31 May 2020",6,200,Transfer of Net Profit to Retained Earnings,23522,0
1639.1,"Tuesday, 30 June 2020",6,200,Transfer of Net Profit to Retained Earnings,22854,0
1701.1,"Friday, 31 July 2020",6,200,Transfer of Net Profit to Retained Earnings,18801,0
1760.1,"Monday, 31 August 2020",6,200,Transfer of Net Profit to Retained Earnings,13824,0
1818.1,"Wednesday, 30 September 2020",6,200,Transfer of Net Profit to Retained Earnings,11509,0
1876.1,"Saturday, 31 October 2020",6,200,Transfer of Net Profit to Retained Earnings,12220,0
93.1,"Wednesday, 28 February 2018",7,200,Transfer of Net Profit to Retained Earnings,1005,0
49.2,"Wednesday, 31 January 2018",1,1010,Transfer of Net Profit to Retained Earnings,5858,0
200.2,"Monday, 30 April 2018",1,1010,Transfer of Net Profit to Retained Earnings,8388,0
250.2,"Thursday, 31 May 2018",1,1010,Transfer of Net Profit to Retained Earnings,4892,0
301.2,"Saturday, 30 June 2018",1,1010,Transfer of Net Profit to Retained Earnings,5376,0
363.2,"Tuesday, 31 July 2018",1,1010,Transfer of Net Profit to Retained Earnings,25094,0
422.2,"Friday, 31 August 2018",1,1010,Transfer of Net Profit to Retained Earnings,23376,0
478.2,"Sunday, 30 September 2018",1,1010,Transfer of Net Profit to Retained Earnings,20542,0
539.2,"Wednesday, 31 October 2018",1,1010,Transfer of Net Profit to Retained Earnings,27758,0
601.2,"Friday, 30 November 2018",1,1010,Transfer of Net Profit to Retained Earnings,50740,0
654.2,"Monday, 31 December 2018",1,1010,Transfer of Net Profit to Retained Earnings,37525,0
709.2,"Thursday, 31 January 2019",1,1010,Transfer of Net Profit to Retained Earnings,16081,0
797.2,"Sunday, 31 March 2019",1,1010,Transfer of Net Profit to Retained Earnings,364,0
860.2,"Tuesday, 30 April 2019",1,1010,Transfer of Net Profit to Retained Earnings,20594,0
910.2,"Friday, 31 May 2019",1,1010,Transfer of Net Profit to Retained Earnings,12286,0
961.2,"Sunday, 30 June 2019",1,1010,Transfer of Net Profit to Retained Earnings,14031,0
1023.2,"Wednesday, 31 July 2019",1,1010,Transfer of Net Profit to Retained Earnings,50442,0
1082.2,"Saturday, 31 August 2019",1,1010,Transfer of Net Profit to Retained Earnings,47358,0
1139.2,"Monday, 30 September 2019",1,1010,Transfer of Net Profit to Retained Earnings,42408,0
1199.2,"Thursday, 31 October 2019",1,1010,Transfer of Net Profit to Retained Earnings,56294,0
1261.2,"Saturday, 30 November 2019",1,1010,Transfer of Net Profit to Retained Earnings,93773,0
1315.2,"Tuesday, 31 December 2019",1,1010,Transfer of Net Profit to Retained Earnings,71830,0
1376.2,"Friday, 31 January 2020",1,1010,Transfer of Net Profit to Retained Earnings,12701,0
1526.2,"Thursday, 30 April 2020",1,1010,Transfer of Net Profit to Retained Earnings,7668,0
1577.2,"Sunday, 31 May 2020",1,1010,Transfer of Net Profit to Retained Earnings,9037,0
1627.2,"Tuesday, 30 June 2020",1,1010,Transfer of Net Profit to Retained Earnings,7700,0
1691.2,"Friday, 31 July 2020",1,1010,Transfer of Net Profit to Retained Earnings,47094,0
1750.2,"Monday, 31 August 2020",1,1010,Transfer of Net Profit to Retained Earnings,52405,0
1807.2,"Wednesday, 30 September 2020",1,1010,Transfer of Net Profit to Retained Earnings,53138,0
1867.2,"Saturday, 31 October 2020",1,1010,Transfer of Net Profit to Retained Earnings,60333,0
1929.2,"Monday, 30 November 2020",1,1010,Transfer of Net Profit to Retained Earnings,118921,0
1983.2,"Thursday, 31 December 2020",1,1010,Transfer of Net Profit to Retained Earnings,89547,0
49.2,"Wednesday, 31 January 2018",2,1010,Transfer of Net Profit to Retained Earnings,1954,0
200.2,"Monday, 30 April 2018",2,1010,Transfer of Net Profit to Retained Earnings,2798,0
250.2,"Thursday, 31 May 2018",2,1010,Transfer of Net Profit to Retained Earnings,1633,0
301.2,"Saturday, 30 June 2018",2,1010,Transfer of Net Profit to Retained Earnings,1791,0
363.2,"Tuesday, 31 July 2018",2,1010,Transfer of Net Profit to Retained Earnings,8365,0
422.2,"Friday, 31 August 2018",2,1010,Transfer of Net Profit to Retained Earnings,7792,0
478.2,"Sunday, 30 September 2018",2,1010,Transfer of Net Profit to Retained Earnings,6850,0
539.2,"Wednesday, 31 October 2018",2,1010,Transfer of Net Profit to Retained Earnings,9252,0
601.2,"Friday, 30 November 2018",2,1010,Transfer of Net Profit to Retained Earnings,16914,0
654.2,"Monday, 31 December 2018",2,1010,Transfer of Net Profit to Retained Earnings,12510,0
717.2,"Thursday, 31 January 2019",2,1010,Transfer of Net Profit to Retained Earnings,4021,0
805.2,"Sunday, 31 March 2019",2,1010,Transfer of Net Profit to Retained Earnings,93,0
868.2,"Tuesday, 30 April 2019",2,1010,Transfer of Net Profit to Retained Earnings,5146,0
918.2,"Friday, 31 May 2019",2,1010,Transfer of Net Profit to Retained Earnings,3075,0
969.2,"Sunday, 30 June 2019",2,1010,Transfer of Net Profit to Retained Earnings,3508,0
1031.2,"Wednesday, 31 July 2019",2,1010,Transfer of Net Profit to Retained Earnings,12610,0
1090.2,"Saturday, 31 August 2019",2,1010,Transfer of Net Profit to Retained Earnings,11837,0
1147.2,"Monday, 30 September 2019",2,1010,Transfer of Net Profit to Retained Earnings,10604,0
1207.2,"Thursday, 31 October 2019",2,1010,Transfer of Net Profit to Retained Earnings,14073,0
1269.2,"Saturday, 30 November 2019",2,1010,Transfer of Net Profit to Retained Earnings,23443,0
1323.2,"Tuesday, 31 December 2019",2,1010,Transfer of Net Profit to Retained Earnings,17955,0
1384.2,"Friday, 31 January 2020",2,1010,Transfer of Net Profit to Retained Earnings,2537,0
1534.2,"Thursday, 30 April 2020",2,1010,Transfer of Net Profit to Retained Earnings,1534,0
1585.2,"Sunday, 31 May 2020",2,1010,Transfer of Net Profit to Retained Earnings,1809,0
1635.2,"Tuesday, 30 June 2020",2,1010,Transfer of Net Profit to Retained Earnings,1542,0
1699.2,"Friday, 31 July 2020",2,1010,Transfer of Net Profit to Retained Earnings,9416,0
1758.2,"Monday, 31 August 2020",2,1010,Transfer of Net Profit to Retained Earnings,10484,0
1815.2,"Wednesday, 30 September 2020",2,1010,Transfer of Net Profit to Retained Earnings,10629,0
1875.2,"Saturday, 31 October 2020",2,1010,Transfer of Net Profit to Retained Earnings,12068,0
1937.2,"Monday, 30 November 2020",2,1010,Transfer of Net Profit to Retained Earnings,23784,0
1991.2,"Thursday, 31 December 2020",2,1010,Transfer of Net Profit to Retained Earnings,17910,0
49.2,"Wednesday, 31 January 2018",3,1010,Transfer of Net Profit to Retained Earnings,2924,0
200.2,"Monday, 30 April 2018",3,1010,Transfer of Net Profit to Retained Earnings,4123,0
250.2,"Thursday, 31 May 2018",3,1010,Transfer of Net Profit to Retained Earnings,1753,0
301.2,"Saturday, 30 June 2018",3,1010,Transfer of Net Profit to Retained Earnings,2331,0
363.2,"Tuesday, 31 July 2018",3,1010,Transfer of Net Profit to Retained Earnings,11523,0
422.2,"Friday, 31 August 2018",3,1010,Transfer of Net Profit to Retained Earnings,10748,0
478.2,"Sunday, 30 September 2018",3,1010,Transfer of Net Profit to Retained Earnings,9415,0
539.2,"Wednesday, 31 October 2018",3,1010,Transfer of Net Profit to Retained Earnings,13111,0
601.2,"Friday, 30 November 2018",3,1010,Transfer of Net Profit to Retained Earnings,22633,0
654.2,"Monday, 31 December 2018",3,1010,Transfer of Net Profit to Retained Earnings,17617,0
717.1,"Thursday, 31 January 2019",3,1010,Transfer of Net Profit to Retained Earnings,8934,0
805.1,"Sunday, 31 March 2019",3,1010,Transfer of Net Profit to Retained Earnings,1585,0
868.1,"Tuesday, 30 April 2019",3,1010,Transfer of Net Profit to Retained Earnings,11005,0
918.1,"Friday, 31 May 2019",3,1010,Transfer of Net Profit to Retained Earnings,6608,0
969.1,"Sunday, 30 June 2019",3,1010,Transfer of Net Profit to Retained Earnings,7691,0
1030.1,"Wednesday, 31 July 2019",3,1010,Transfer of Net Profit to Retained Earnings,24237,0
1089.1,"Saturday, 31 August 2019",3,1010,Transfer of Net Profit to Retained Earnings,22870,0
1146.1,"Monday, 30 September 2019",3,1010,Transfer of Net Profit to Retained Earnings,20712,0
1206.1,"Thursday, 31 October 2019",3,1010,Transfer of Net Profit to Retained Earnings,27232,0
1268.1,"Saturday, 30 November 2019",3,1010,Transfer of Net Profit to Retained Earnings,42599,0
1321.2,"Tuesday, 31 December 2019",3,1010,Transfer of Net Profit to Retained Earnings,33534,0
1935.2,"Monday, 30 November 2020",3,1010,Transfer of Net Profit to Retained Earnings,8307,0
1989.1,"Thursday, 31 December 2020",3,1010,Transfer of Net Profit to Retained Earnings,4709,0
363.2,"Tuesday, 31 July 2018",4,1010,Transfer of Net Profit to Retained Earnings,6320,0
422.2,"Friday, 31 August 2018",4,1010,Transfer of Net Profit to Retained Earnings,5711,0
478.2,"Sunday, 30 September 2018",4,1010,Transfer of Net Profit to Retained Earnings,4321,0
539.2,"Wednesday, 31 October 2018",4,1010,Transfer of Net Profit to Retained Earnings,7824,0
601.2,"Friday, 30 November 2018",4,1010,Transfer of Net Profit to Retained Earnings,17254,0
654.2,"Monday, 31 December 2018",4,1010,Transfer of Net Profit to Retained Earnings,13295,0
717.2,"Thursday, 31 January 2019",4,1010,Transfer of Net Profit to Retained Earnings,3308,0
868.2,"Tuesday, 30 April 2019",4,1010,Transfer of Net Profit to Retained Earnings,4753,0
918.2,"Friday, 31 May 2019",4,1010,Transfer of Net Profit to Retained Earnings,1101,0
969.2,"Sunday, 30 June 2019",4,1010,Transfer of Net Profit to Retained Earnings,2147,0
1031.2,"Wednesday, 31 July 2019",4,1010,Transfer of Net Profit to Retained Earnings,15695,0
1090.2,"Saturday, 31 August 2019",4,1010,Transfer of Net Profit to Retained Earnings,14371,0
1147.2,"Monday, 30 September 2019",4,1010,Transfer of Net Profit to Retained Earnings,12693,0
1207.2,"Thursday, 31 October 2019",4,1010,Transfer of Net Profit to Retained Earnings,18052,0
1269.2,"Saturday, 30 November 2019",4,1010,Transfer of Net Profit to Retained Earnings,32312,0
1323.2,"Tuesday, 31 December 2019",4,1010,Transfer of Net Profit to Retained Earnings,24839,0
1384.2,"Friday, 31 January 2020",4,1010,Transfer of Net Profit to Retained Earnings,3454,0
1534.2,"Thursday, 30 April 2020",4,1010,Transfer of Net Profit to Retained Earnings,1111,0
1585.2,"Sunday, 31 May 2020",4,1010,Transfer of Net Profit to Retained Earnings,1442,0
1635.2,"Tuesday, 30 June 2020",4,1010,Transfer of Net Profit to Retained Earnings,1148,0
1699.2,"Friday, 31 July 2020",4,1010,Transfer of Net Profit to Retained Earnings,18027,0
